3.497	2.86	2.656	2.775	2.13	2.684	1.766	2.589	1.513	2.494	1.334	2.404	1.218	2.327	1.171	2.286	
3.443	2.835	2.694	2.746	2.121	2.651	1.748	2.551	1.506	2.452	1.313	2.357	1.193	2.276	1.142	2.233	
3.769	2.804	2.992	2.71	2.298	2.611	1.869	2.507	1.608	2.403	1.388	2.304	1.255	2.219	1.197	2.173	
4.881	2.727	3.833	2.625	2.984	2.518	2.345	2.405	1.94	2.29	1.663	2.18	1.475	2.084	1.398	2.032	
0	0	0	0	4.144	2.412	3.203	2.287	2.481	2.16	2.098	2.035	1.818	1.925	1.707	1.864	
0	0	0	0	0	0	4.541	2.154	3.522	2.011	2.78	1.869	2.362	1.739	2.178	1.666	
0	0	0	0	0	0	0	0	5.513	1.84	4.043	1.675	3.274	1.518	2.95	1.426	
3.394	2.493	2.557	2.426	2.035	2.356	1.674	2.284	1.421	2.214	1.239	2.15	1.112	2.098	1.049	2.075	
3.353	2.47	2.607	2.399	2.035	2.326	1.665	2.251	1.425	2.178	1.229	2.112	1.101	2.058	1.036	2.034	
3.71	2.441	2.925	2.367	2.225	2.29	1.796	2.213	1.536	2.137	1.312	2.068	1.171	2.013	1.099	1.989	
4.87	2.371	3.791	2.291	2.928	2.209	2.281	2.126	1.874	2.045	1.594	1.971	1.395	1.913	1.303	1.889	
0	0	0	0	4.094	2.12	3.133	2.032	2.408	1.944	2.024	1.865	1.732	1.802	1.607	1.781	
0	0	0	0	0	0	4.429	1.931	3.411	1.836	2.675	1.752	2.258	1.685	2.063	1.667	
0	0	0	0	0	0	0	0	5.269	1.722	3.848	1.632	3.113	1.562	2.797	1.551	
3.324	2.282	2.485	2.23	1.967	2.176	1.609	2.125	1.361	2.079	1.185	2.043	1.065	2.022	1.018	2.025	
3.301	2.263	2.552	2.207	1.978	2.152	1.611	2.099	1.377	2.052	1.187	2.015	1.07	1.995	1.022	1.999	
3.693	2.238	2.893	2.18	2.183	2.123	1.754	2.07	1.5	2.021	1.281	1.984	1.151	1.965	1.099	1.971	
4.913	2.18	3.794	2.118	2.913	2.059	2.257	2.004	1.852	1.955	1.578	1.918	1.394	1.901	1.329	1.912	
0	0	0	0	4.102	1.993	3.12	1.936	2.393	1.886	2.019	1.851	1.748	1.837	1.662	1.856	
0	0	0	0	0	0	4.407	1.869	3.39	1.819	2.672	1.786	2.289	1.778	2.153	1.807	
0	0	0	0	0	0	0	0	5.196	1.755	3.821	1.727	3.151	1.728	2.931	1.773	
3.234	2.002	2.387	1.977	1.873	1.957	1.524	1.944	1.29	1.941	1.13	1.952	1.033	1.98	1.012	2.015	
3.248	1.991	2.488	1.965	1.909	1.945	1.549	1.933	1.329	1.931	1.156	1.944	1.062	1.974	1.044	2.012	
3.71	1.976	2.877	1.95	2.145	1.931	1.716	1.92	1.473	1.92	1.27	1.935	1.165	1.969	1.144	2.01	
5.056	1.946	3.854	1.921	2.934	1.903	2.259	1.895	1.857	1.899	1.599	1.92	1.442	1.961	1.415	2.011	
0	0	0	0	4.181	1.879	3.155	1.876	2.423	1.885	2.067	1.914	1.829	1.964	1.791	2.024	
0	0	0	0	0	0	4.453	1.865	3.431	1.881	2.736	1.92	2.402	1.982	2.328	2.054	
0	0	0	0	0	0	0	0	5.199	1.89	3.878	1.941	3.286	2.018	3.156	2.108	
3.135	1.644	2.274	1.676	1.771	1.719	1.441	1.773	1.234	1.84	1.104	1.92	1.042	2.008	1.055	2.079	
3.227	1.652	2.443	1.687	1.855	1.732	1.509	1.79	1.314	1.86	1.167	1.943	1.108	2.035	1.124	2.108	
3.823	1.662	2.921	1.699	2.148	1.748	1.718	1.808	1.493	1.881	1.312	1.968	1.24	2.064	1.253	2.14	
5.397	1.692	4.036	1.733	3.042	1.786	2.33	1.853	1.927	1.933	1.688	2.028	1.563	2.132	1.572	2.215	
0	0	0	0	4.398	1.836	3.289	1.91	2.537	1.998	2.195	2.101	1.991	2.214	1.991	2.306	
0	0	0	0	0	0	4.626	1.979	3.578	2.075	2.894	2.188	2.599	2.312	2.571	2.415	
0	0	0	0	0	0	0	0	5.339	2.169	4.049	2.294	3.511	2.429	3.438	2.546	
																
																
																
																
																
