2.747	2.479	2.177	2.456	1.806	2.413	1.539	2.357	1.352	2.297	1.214	2.235	1.123	2.182	1.084	2.151	
2.859	2.485	2.341	2.459	1.902	2.409	1.614	2.347	1.429	2.28	1.266	2.213	1.168	2.156	1.122	2.122	
3.426	2.491	2.829	2.459	2.238	2.402	1.872	2.332	1.655	2.259	1.451	2.186	1.333	2.122	1.277	2.085	
5.076	2.495	4.122	2.445	3.344	2.368	2.68	2.282	2.264	2.194	1.979	2.105	1.781	2.029	1.699	1.985	
0	0	0	0	5.173	2.297	4.038	2.194	3.179	2.089	2.741	1.985	2.408	1.893	2.278	1.838	
0	0	0	0	0	0	6.162	2.071	4.871	1.95	3.878	1.826	3.357	1.715	3.114	1.646	
0	0	0	0	0	0	0	0	8.144	1.794	6.004	1.645	4.948	1.506	4.487	1.415	
2.643	2.142	2.079	2.139	1.712	2.117	1.449	2.086	1.266	2.053	1.129	2.021	1.038	2.003	1.01	2.016	
2.783	2.153	2.265	2.146	1.824	2.12	1.538	2.084	1.357	2.047	1.195	2.013	1.099	1.993	1.068	2.008	
3.408	2.165	2.788	2.153	2.182	2.121	1.81	2.08	1.594	2.039	1.388	2.001	1.273	1.979	1.234	1.997	
5.143	2.183	4.118	2.155	3.31	2.107	2.623	2.055	2.199	2.004	1.911	1.96	1.713	1.936	1.657	1.96	
0	0	0	0	5.132	2.06	3.949	1.998	3.077	1.941	2.64	1.89	2.308	1.866	2.222	1.901	
0	0	0	0	0	0	5.967	1.919	4.669	1.856	3.691	1.803	3.195	1.781	3.034	1.834	
0	0	0	0	0	0	0	0	7.642	1.774	5.599	1.717	4.633	1.7	4.347	1.782	
2.574	1.943	2.012	1.957	1.65	1.955	1.393	1.949	1.218	1.945	1.092	1.95	1.02	1.976	1.016	2.023	
2.746	1.961	2.223	1.973	1.779	1.968	1.497	1.959	1.325	1.954	1.174	1.959	1.101	1.987	1.098	2.039	
3.431	1.982	2.784	1.991	2.16	1.981	1.786	1.969	1.577	1.962	1.381	1.966	1.29	1.998	1.283	2.054	
5.256	2.022	4.157	2.016	3.319	1.994	2.612	1.975	2.189	1.965	1.915	1.97	1.747	2.009	1.736	2.079	
0	0	0	0	5.156	1.976	3.933	1.955	3.059	1.946	2.642	1.955	2.355	2.006	2.335	2.095	
0	0	0	0	0	0	5.906	1.921	4.614	1.918	3.674	1.936	3.255	2.004	3.192	2.122	
0	0	0	0	0	0	0	0	7.454	1.904	5.513	1.934	4.689	2.028	4.561	2.186	
2.492	1.685	1.931	1.734	1.578	1.771	1.333	1.811	1.178	1.862	1.077	1.929	1.039	2.02	1.066	2.103	
2.725	1.719	2.191	1.768	1.741	1.804	1.467	1.845	1.315	1.898	1.188	1.968	1.152	2.066	1.184	2.154	
3.523	1.759	2.819	1.806	2.164	1.84	1.786	1.881	1.592	1.936	1.419	2.01	1.367	2.114	1.397	2.209	
5.508	1.842	4.27	1.876	3.38	1.903	2.641	1.943	2.223	2.003	1.977	2.086	1.857	2.206	1.893	2.318	
0	0	0	0	5.26	1.939	3.971	1.985	3.096	2.054	2.716	2.153	2.494	2.293	2.533	2.426	
0	0	0	0	0	0	5.911	2.025	4.629	2.111	3.746	2.229	3.421	2.398	3.436	2.559	
0	0	0	0	0	0	0	0	7.349	2.195	5.54	2.338	4.866	2.543	4.848	2.741	
2.424	1.384	1.865	1.5	1.53	1.61	1.309	1.731	1.188	1.87	1.125	2.024	1.13	2.191	1.192	2.31	
2.769	1.447	2.211	1.567	1.751	1.679	1.491	1.802	1.371	1.946	1.278	2.107	1.285	2.281	1.351	2.405	
3.753	1.523	2.947	1.643	2.237	1.755	1.853	1.88	1.682	2.028	1.539	2.195	1.529	2.376	1.595	2.507	
5.968	1.684	4.507	1.792	3.537	1.898	2.752	2.027	2.34	2.185	2.128	2.364	2.052	2.561	2.125	2.705	
0	0	0	0	5.491	2.013	4.109	2.153	3.229	2.327	2.886	2.524	2.717	2.742	2.794	2.902	
0	0	0	0	0	0	6.037	2.287	4.761	2.482	3.926	2.702	3.667	2.946	3.725	3.128	
0	0	0	0	0	0	0	0	7.404	2.674	5.702	2.919	5.12	3.192	5.15	3.401	
																
																
																
																
																
																
																
																
																
																
																
