1.808	2.079	1.543	2.081	1.365	2.078	1.236	2.071	1.145	2.06	1.078	2.045	1.03	2.027	1.006	2.012
1.804	2.082	1.575	2.083	1.391	2.079	1.264	2.072	1.179	2.06	1.107	2.043	1.059	2.023	1.032	2.007
1.926	2.086	1.708	2.086	1.499	2.081	1.36	2.072	1.272	2.058	1.192	2.04	1.139	2.018	1.109	2
2.376	2.093	2.141	2.089	1.925	2.081	1.728	2.069	1.591	2.051	1.492	2.029	1.414	2.001	1.372	1.98
0	0	0	0	2.686	2.074	2.404	2.058	2.144	2.035	2	2.008	1.872	1.973	1.808	1.946
0	0	0	0	0	0	3.491	2.04	3.14	2.011	2.816	1.976	2.617	1.931	2.501	1.897
0	0	0	0	0	0	0	0	4.96	1.978	4.28	1.933	3.875	1.874	3.657	1.828
1.697	1.916	1.452	1.932	1.288	1.945	1.172	1.958	1.093	1.969	1.041	1.983	1.016	2.002	1.015	2.018
1.711	1.924	1.502	1.942	1.33	1.955	1.215	1.968	1.143	1.98	1.087	1.995	1.065	2.015	1.067	2.032
1.863	1.935	1.665	1.953	1.464	1.966	1.333	1.979	1.257	1.992	1.193	2.007	1.169	2.029	1.172	2.047
2.402	1.96	2.18	1.977	1.962	1.989	1.759	2.002	1.626	2.015	1.542	2.033	1.501	2.059	1.507	2.082
0	0	0	0	2.82	2.008	2.504	2.021	2.228	2.036	2.097	2.057	2.018	2.089	2.026	2.118
0	0	0	0	0	0	3.644	2.036	3.254	2.054	2.937	2.08	2.811	2.12	2.809	2.159
0	0	0	0	0	0	0	0	5.048	2.075	4.377	2.109	4.092	2.162	4.072	2.214
1.642	1.842	1.411	1.872	1.258	1.9	1.152	1.929	1.085	1.96	1.045	1.993	1.031	2.026	1.037	2.047
1.675	1.856	1.482	1.888	1.317	1.918	1.211	1.948	1.151	1.981	1.108	2.016	1.098	2.052	1.107	2.074
1.861	1.875	1.676	1.908	1.477	1.938	1.352	1.97	1.287	2.005	1.235	2.042	1.224	2.081	1.235	2.105
2.498	1.918	2.276	1.952	2.048	1.983	1.836	2.017	1.705	2.056	1.632	2.1	1.604	2.144	1.62	2.173
0	0	0	0	2.995	2.024	2.646	2.062	2.356	2.107	2.233	2.157	2.169	2.21	2.188	2.245
0	0	0	0	0	0	3.843	2.106	3.426	2.158	3.11	2.218	3.001	2.281	3.014	2.325
0	0	0	0	0	0	0	0	5.248	2.221	4.576	2.292	4.313	2.368	4.315	2.424
1.593	1.766	1.38	1.818	1.239	1.868	1.146	1.92	1.093	1.974	1.065	2.027	1.061	2.072	1.074	2.098
1.659	1.791	1.485	1.847	1.327	1.899	1.232	1.954	1.186	2.012	1.154	2.067	1.154	2.115	1.171	2.143
1.911	1.823	1.738	1.881	1.534	1.936	1.412	1.994	1.358	2.055	1.315	2.113	1.313	2.164	1.332	2.193
2.73	1.898	2.485	1.959	2.226	2.016	1.988	2.079	1.851	2.146	1.781	2.211	1.758	2.269	1.783	2.301
0	0	0	0	3.304	2.09	2.89	2.159	2.567	2.234	2.437	2.307	2.373	2.37	2.401	2.409
0	0	0	0	0	0	4.167	2.236	3.699	2.322	3.358	2.404	3.244	2.475	3.265	2.52
0	0	0	0	0	0	0	0	5.578	2.424	4.858	2.515	4.582	2.594	4.592	2.647
1.554	1.684	1.36	1.768	1.234	1.851	1.157	1.934	1.12	2.017	1.103	2.088	1.109	2.145	1.131	2.178
1.67	1.725	1.515	1.817	1.365	1.904	1.28	1.992	1.249	2.079	1.226	2.153	1.235	2.213	1.262	2.247
2.031	1.778	1.858	1.875	1.64	1.966	1.517	2.058	1.471	2.149	1.432	2.226	1.436	2.288	1.465	2.323
3.126	1.904	2.8	2.005	2.486	2.099	2.205	2.196	2.051	2.293	1.974	2.375	1.95	2.44	1.982	2.478
0	0	0	0	3.703	2.216	3.196	2.32	2.825	2.423	2.675	2.51	2.602	2.578	2.636	2.618
0	0	0	0	0	0	4.533	2.436	4.019	2.549	3.632	2.64	3.501	2.711	3.526	2.755
0	0	0	0	0	0	0	0	5.95	2.683	5.158	2.776	4.854	2.849	4.865	2.897
