2.346	2.292	1.916	2.274	1.63	2.25	1.423	2.219	1.275	2.186	1.166	2.148	1.09	2.111	1.053	2.086	
2.316	2.287	1.935	2.267	1.633	2.241	1.426	2.209	1.285	2.173	1.169	2.134	1.091	2.093	1.052	2.067	
2.463	2.28	2.082	2.259	1.734	2.231	1.504	2.197	1.355	2.158	1.226	2.116	1.142	2.073	1.098	2.045	
2.992	2.264	2.525	2.24	2.13	2.207	1.807	2.167	1.59	2.123	1.434	2.075	1.32	2.025	1.263	1.991	
0	0	0	0	2.796	2.176	2.343	2.129	1.978	2.079	1.769	2.022	1.604	1.963	1.525	1.922	
0	0	0	0	0	0	3.164	2.079	2.677	2.02	2.288	1.954	2.051	1.882	1.924	1.832	
0	0	0	0	0	0	0	0	3.935	1.95	3.204	1.87	2.787	1.782	2.571	1.718	
2.206	2.073	1.796	2.065	1.525	2.054	1.331	2.041	1.193	2.026	1.094	2.013	1.029	2.005	1.004	2.005	
2.188	2.072	1.825	2.063	1.538	2.051	1.342	2.036	1.212	2.021	1.107	2.007	1.043	1.998	1.018	1.999	
2.352	2.07	1.985	2.06	1.648	2.046	1.429	2.031	1.29	2.014	1.174	2	1.104	1.991	1.078	1.991	
2.911	2.063	2.448	2.051	2.059	2.034	1.774	2.016	1.537	1.998	1.395	1.982	1.301	1.972	1.27	1.974	
0	0	0	0	2.735	2.018	2.283	1.997	1.929	1.976	1.737	1.959	1.6	1.949	1.561	1.953	
0	0	0	0	0	0	3.09	1.973	2.614	1.95	2.251	1.931	2.06	1.922	1.998	1.929	
0	0	0	0	0	0	0	0	3.81	1.922	3.13	1.903	2.793	1.895	2.695	1.908	
2.129	1.973	1.732	1.975	1.471	1.975	1.287	1.976	1.159	1.978	1.07	1.982	1.017	1.992	1.003	2.003	
2.123	1.975	1.772	1.977	1.493	1.977	1.307	1.977	1.187	1.979	1.093	1.984	1.042	1.995	1.03	2.007	
2.308	1.977	1.947	1.979	1.616	1.978	1.404	1.978	1.276	1.98	1.17	1.986	1.116	1.997	1.103	2.01	
2.909	1.982	2.442	1.981	2.053	1.98	1.74	1.979	1.542	1.981	1.412	1.988	1.335	2.002	1.323	2.017	
0	0	0	0	2.756	1.978	2.3	1.978	1.951	1.981	1.774	1.989	1.659	2.006	1.644	2.026	
0	0	0	0	0	0	3.122	1.976	2.651	1.98	2.306	1.992	2.145	2.013	2.117	2.038	
0	0	0	0	0	0	0	0	3.849	1.983	3.198	1.999	2.906	2.027	2.859	2.06	
2.039	1.853	1.657	1.874	1.411	1.895	1.241	1.918	1.129	1.944	1.056	1.972	1.019	2.002	1.018	2.025	
2.057	1.862	1.719	1.884	1.451	1.905	1.278	1.929	1.174	1.956	1.096	1.986	1.063	2.018	1.066	2.042	
2.284	1.873	1.927	1.895	1.599	1.917	1.397	1.942	1.283	1.97	1.192	2.002	1.156	2.035	1.16	2.06	
2.974	1.898	2.487	1.921	2.091	1.943	1.776	1.97	1.586	2	1.471	2.035	1.413	2.072	1.42	2.101	
0	0	0	0	2.855	1.968	2.38	1.997	2.032	2.032	1.869	2.071	1.776	2.112	1.783	2.145	
0	0	0	0	0	0	3.246	2.027	2.771	2.066	2.437	2.11	2.303	2.158	2.304	2.196	
0	0	0	0	0	0	0	0	4	2.107	3.363	2.158	3.106	2.213	3.098	2.259	
1.952	1.714	1.588	1.768	1.361	1.823	1.21	1.881	1.119	1.94	1.065	1.998	1.048	2.05	1.063	2.084	
2.015	1.736	1.692	1.794	1.434	1.851	1.277	1.91	1.193	1.972	1.133	2.031	1.119	2.085	1.138	2.12	
2.326	1.764	1.962	1.824	1.627	1.882	1.433	1.943	1.334	2.006	1.259	2.068	1.241	2.123	1.261	2.16	
3.178	1.83	2.634	1.89	2.213	1.95	1.882	2.013	1.695	2.079	1.591	2.144	1.549	2.203	1.572	2.242	
0	0	0	0	3.081	2.015	2.56	2.082	2.195	2.152	2.037	2.221	1.958	2.283	1.984	2.326	
0	0	0	0	0	0	3.498	2.152	2.997	2.228	2.655	2.3	2.533	2.368	2.554	2.414	
0	0	0	0	0	0	0	0	4.29	2.31	3.635	2.387	3.388	2.459	3.402	2.511	
																
																
																
																
																
