3.764	3.026	2.803	2.92	2.212	2.802	1.809	2.681	1.535	2.562	1.346	2.454	1.229	2.367	1.186	2.324	
3.815	3.004	2.945	2.89	2.259	2.765	1.83	2.636	1.565	2.511	1.349	2.396	1.225	2.304	1.177	2.259	
4.473	2.974	3.496	2.852	2.599	2.718	2.069	2.582	1.768	2.45	1.504	2.328	1.359	2.23	1.302	2.183	
6.428	2.891	4.93	2.752	3.754	2.601	2.863	2.449	2.324	2.3	1.967	2.162	1.739	2.051	1.657	1.997	
0	0	0	0	5.687	2.456	4.25	2.285	3.178	2.117	2.649	1.96	2.278	1.831	2.152	1.768	
0	0	0	0	0	0	6.445	2.096	4.842	1.905	3.695	1.723	3.108	1.569	2.883	1.495	
0	0	0	0	0	0	0	0	8.163	1.668	5.7	1.454	4.516	1.264	4.093	1.17	
3.706	2.577	2.735	2.501	2.141	2.414	1.734	2.324	1.455	2.237	1.255	2.159	1.117	2.098	1.052	2.083	
3.783	2.556	2.901	2.473	2.203	2.38	1.769	2.286	1.501	2.194	1.272	2.111	1.129	2.048	1.06	2.033	
4.501	2.528	3.492	2.438	2.566	2.339	2.024	2.239	1.717	2.142	1.436	2.056	1.269	1.99	1.187	1.976	
6.55	2.455	4.974	2.35	3.757	2.238	2.833	2.127	2.277	2.021	1.901	1.926	1.637	1.855	1.523	1.845	
0	0	0	0	5.705	2.114	4.209	1.994	3.11	1.878	2.563	1.776	2.142	1.7	1.973	1.697	
0	0	0	0	0	0	6.325	1.849	4.701	1.723	3.54	1.613	2.912	1.534	2.63	1.543	
0	0	0	0	0	0	0	0	7.767	1.565	5.362	1.448	4.178	1.365	3.694	1.396	
3.654	2.286	2.671	2.232	2.075	2.169	1.667	2.108	1.391	2.054	1.194	2.013	1.062	1.999	1.02	2.029	
3.762	2.27	2.864	2.211	2.155	2.145	1.719	2.08	1.455	2.024	1.228	1.982	1.095	1.969	1.052	2.002	
4.545	2.249	3.498	2.185	2.543	2.115	1.992	2.047	1.685	1.989	1.405	1.946	1.248	1.935	1.195	1.973	
6.699	2.197	5.036	2.121	3.774	2.041	2.822	1.968	2.257	1.907	1.882	1.864	1.629	1.858	1.557	1.909	
0	0	0	0	5.753	1.952	4.204	1.876	3.088	1.813	2.547	1.774	2.144	1.776	2.038	1.845	
0	0	0	0	0	0	6.285	1.78	4.65	1.718	3.505	1.685	2.921	1.7	2.736	1.797	
0	0	0	0	0	0	0	0	7.585	1.636	5.257	1.612	4.173	1.646	3.854	1.783	
3.577	1.883	2.572	1.871	1.976	1.856	1.575	1.85	1.313	1.859	1.135	1.891	1.033	1.958	1.033	2.047	
3.753	1.883	2.824	1.868	2.096	1.852	1.661	1.846	1.412	1.857	1.202	1.892	1.101	1.965	1.104	2.06	
4.663	1.881	3.537	1.865	2.529	1.847	1.966	1.842	1.668	1.854	1.401	1.893	1.278	1.972	1.275	2.074	
7.023	1.876	5.185	1.852	3.838	1.831	2.838	1.828	2.266	1.846	1.907	1.894	1.692	1.988	1.681	2.109	
0	0	0	0	5.889	1.808	4.246	1.81	3.109	1.838	2.588	1.9	2.236	2.014	2.211	2.158	
0	0	0	0	0	0	6.303	1.801	4.653	1.841	3.543	1.922	3.039	2.061	2.961	2.237	
0	0	0	0	0	0	0	0	7.459	1.872	5.241	1.976	4.297	2.147	4.133	2.364	
3.485	1.368	2.455	1.443	1.873	1.52	1.494	1.615	1.286	1.733	1.13	1.877	1.079	2.051	1.133	2.201	
3.805	1.402	2.823	1.478	2.067	1.558	1.642	1.656	1.422	1.778	1.246	1.928	1.195	2.108	1.251	2.264	
4.944	1.441	3.672	1.518	2.575	1.599	1.995	1.7	1.715	1.826	1.475	1.982	1.399	2.169	1.449	2.332	
7.654	1.532	5.499	1.605	4.007	1.686	2.932	1.793	2.35	1.929	2.016	2.097	1.848	2.301	1.894	2.48	
0	0	0	0	6.18	1.77	4.388	1.888	3.218	2.038	2.72	2.223	2.424	2.446	2.459	2.644	
0	0	0	0	0	0	6.441	1.997	4.758	2.164	3.681	2.37	3.248	2.617	3.24	2.84	
0	0	0	0	0	0	0	0	7.468	2.326	5.346	2.555	4.509	2.83	4.432	3.084	
																
																
																
																
																
																
																
																
																
																
																
