2.453	2.235	2.014	2.217	1.714	2.197	1.497	2.175	1.331	2.151	1.209	2.125	1.121	2.097	1.074	2.075
2.376	2.229	1.983	2.21	1.68	2.19	1.465	2.166	1.311	2.141	1.188	2.114	1.101	2.085	1.053	2.061
2.414	2.221	2.034	2.202	1.709	2.18	1.484	2.156	1.328	2.13	1.2	2.102	1.11	2.071	1.059	2.046
2.651	2.203	2.234	2.183	1.888	2.16	1.615	2.134	1.423	2.106	1.281	2.075	1.175	2.041	1.116	2.013
0	0	0	0	2.218	2.137	1.878	2.109	1.606	2.078	1.435	2.043	1.301	2.005	1.228	1.973
0	0	0	0	0	0	2.281	2.08	1.945	2.045	1.682	2.007	1.509	1.963	1.408	1.925
0	0	0	0	0	0	0	0	2.532	2.008	2.106	1.964	1.843	1.913	1.693	1.867
2.29	2.116	1.883	2.103	1.605	2.088	1.402	2.073	1.253	2.057	1.142	2.042	1.063	2.027	1.024	2.018
2.222	2.112	1.858	2.097	1.578	2.082	1.38	2.066	1.238	2.05	1.127	2.034	1.051	2.019	1.013	2.01
2.265	2.106	1.912	2.091	1.609	2.075	1.401	2.059	1.258	2.042	1.143	2.026	1.065	2.011	1.027	2.001
2.497	2.092	2.107	2.076	1.785	2.059	1.531	2.042	1.355	2.024	1.228	2.007	1.139	1.991	1.097	1.98
0	0	0	0	2.1	2.042	1.783	2.024	1.533	2.005	1.381	1.986	1.27	1.969	1.221	1.958
0	0	0	0	0	0	2.162	2.005	1.855	1.984	1.621	1.964	1.48	1.946	1.417	1.934
0	0	0	0	0	0	0	0	1.81	1.92	2.021	1.94	1.81	1.92	1.724	1.908
2.184	2.069	1.799	2.058	1.537	2.048	1.347	2.038	1.209	2.027	1.108	2.018	1.04	2.011	1.01	2.007
2.124	2.065	1.78	2.054	1.516	2.043	1.33	2.033	1.2	2.022	1.099	2.013	1.034	2.005	1.006	2.001
2.172	2.06	1.837	2.049	1.55	2.038	1.355	2.027	1.224	2.017	1.12	2.007	1.053	1.999	1.026	1.995
2.407	2.049	2.035	2.038	1.729	2.026	1.49	2.015	1.327	2.004	1.212	1.994	1.136	1.987	1.108	1.983
0	0	0	0	2.041	2.014	1.741	2.002	1.508	1.991	1.371	1.981	1.277	1.973	1.246	1.97
0	0	0	0	0	0	2.112	1.99	1.826	1.978	1.614	1.968	1.496	1.96	1.458	1.957
0	0	0	0	0	0	0	0	2.353	1.965	2.013	1.954	1.836	1.947	1.786	1.944
2.046	2.015	1.69	2.011	1.451	2.007	1.28	2.003	1.158	2.001	1.073	2	1.019	2	1.001	2.001
1.998	2.013	1.681	2.008	1.438	2.004	1.271	2.001	1.157	1.999	1.073	1.998	1.023	1.998	1.008	1.999
2.057	2.011	1.747	2.006	1.481	2.002	1.305	1.999	1.19	1.997	1.102	1.996	1.052	1.996	1.038	1.997
2.309	2.005	1.959	2	1.673	1.997	1.452	1.994	1.307	1.992	1.21	1.992	1.153	1.992	1.14	1.994
0	0	0	0	1.993	1.992	1.712	1.989	1.5	1.988	1.383	1.988	1.312	1.99	1.301	1.992
0	0	0	0	0	0	2.086	1.986	1.826	1.985	1.64	1.986	1.552	1.988	1.539	1.991
0	0	0	0	0	0	0	0	2.352	1.983	2.052	1.985	1.916	1.988	1.901	1.993
1.906	1.956	1.58	1.961	1.366	1.967	1.217	1.975	1.115	1.983	1.048	1.991	1.012	1.999	1.006	2.004
1.876	1.958	1.588	1.963	1.369	1.969	1.223	1.977	1.129	1.985	1.063	1.994	1.03	2.002	1.027	2.008
1.962	1.959	1.675	1.965	1.429	1.972	1.272	1.979	1.176	1.988	1.106	1.997	1.074	2.006	1.072	2.012
2.263	1.964	1.926	1.97	1.656	1.977	1.451	1.986	1.322	1.995	1.243	2.005	1.204	2.014	1.205	2.021
0	0	0	0	2.01	1.984	1.741	1.993	1.544	2.004	1.446	2.014	1.395	2.024	1.399	2.032
0	0	0	0	0	0	2.144	2.003	1.901	2.013	1.736	2.025	1.671	2.036	1.676	2.044
0	0	0	0	0	0	0	0	2.46	2.025	2.184	2.037	2.078	2.049	2.086	2.059
