1.832	2.076	1.59	2.07	1.415	2.063	1.283	2.055	1.182	2.046	1.106	2.037	1.052	2.026	1.023	2.017
1.794	2.074	1.575	2.068	1.4	2.061	1.27	2.052	1.174	2.043	1.098	2.033	1.045	2.022	1.017	2.012
1.817	2.072	1.605	2.065	1.418	2.057	1.284	2.049	1.188	2.039	1.11	2.028	1.056	2.017	1.026	2.007
1.944	2.066	1.718	2.059	1.525	2.05	1.368	2.041	1.255	2.03	1.171	2.018	1.11	2.005	1.078	1.994
0	0	0	0	1.72	2.041	1.533	2.031	1.381	2.019	1.284	2.006	1.212	1.991	1.175	1.978
0	0	0	0	0	0	1.785	2.02	1.608	2.006	1.467	1.991	1.378	1.974	1.33	1.96
0	0	0	0	0	0	0	0	1.993	1.992	1.775	1.975	1.646	1.955	1.58	1.937
1.709	2.02	1.49	2.017	1.334	2.014	1.217	2.011	1.129	2.008	1.065	2.005	1.022	2.003	1.004	2.002
1.676	2.019	1.479	2.016	1.322	2.013	1.208	2.01	1.126	2.007	1.063	2.004	1.022	2.001	1.005	2
1.701	2.018	1.51	2.015	1.343	2.012	1.225	2.008	1.143	2.005	1.079	2.002	1.038	1.999	1.021	1.998
1.826	2.015	1.622	2.012	1.45	2.008	1.312	2.005	1.215	2.001	1.148	1.998	1.104	1.995	1.088	1.994
0	0	0	0	1.64	2.004	1.475	2.001	1.344	1.997	1.268	1.994	1.217	1.991	1.202	1.99
0	0	0	0	0	0	1.72	1.996	1.569	1.992	1.455	1.989	1.396	1.986	1.381	1.985
0	0	0	0	0	0	0	0	1.939	1.988	1.762	1.984	1.677	1.981	1.662	1.981
1.642	2.001	1.436	2	1.29	2	1.183	1.999	1.104	1.999	1.048	1.999	1.013	2	1	2
1.613	2.001	1.428	2	1.282	1.999	1.178	1.999	1.105	1.999	1.05	1.999	1.017	1.999	1.006	2
1.641	2	1.462	2	1.306	1.999	1.198	1.999	1.126	1.999	1.07	1.999	1.038	1.999	1.029	2
1.772	2	1.581	1.999	1.42	1.998	1.292	1.998	1.206	1.998	1.149	1.998	1.115	1.999	1.109	1.999
0	0	0	0	1.617	1.998	1.463	1.997	1.344	1.997	1.28	1.998	1.242	1.998	1.239	1.999
0	0	0	0	0	0	1.716	1.997	1.579	1.997	1.481	1.998	1.439	1.998	1.439	2
0	0	0	0	0	0	0	0	1.96	1.997	1.804	1.998	1.742	1.999	1.749	2.001
1.574	1.981	1.381	1.983	1.246	1.987	1.149	1.99	1.081	1.993	1.035	1.997	1.009	1.999	1.002	2.001
1.552	1.982	1.38	1.985	1.245	1.988	1.151	1.991	1.088	1.995	1.044	1.998	1.021	2.001	1.017	2.003
1.589	1.983	1.423	1.986	1.277	1.989	1.18	1.993	1.118	1.996	1.073	2	1.052	2.003	1.05	2.005
1.743	1.986	1.563	1.989	1.413	1.992	1.295	1.996	1.22	2	1.174	2.004	1.152	2.007	1.155	2.01
0	0	0	0	1.639	1.996	1.494	2	1.385	2.004	1.334	2.008	1.309	2.012	1.317	2.015
0	0	0	0	0	0	1.784	2.004	1.657	2.009	1.571	2.013	1.546	2.017	1.56	2.021
0	0	0	0	0	0	0	0	2.089	2.014	1.945	2.019	1.903	2.023	1.928	2.028
1.522	1.959	1.337	1.967	1.212	1.975	1.125	1.984	1.068	1.991	1.032	1.999	1.016	2.004	1.018	2.008
1.511	1.962	1.349	1.97	1.224	1.979	1.14	1.988	1.089	1.996	1.055	2.003	1.044	2.009	1.048	2.013
1.574	1.966	1.417	1.975	1.277	1.984	1.189	1.992	1.139	2.001	1.104	2.008	1.104	2.008	1.101	2.018
1.799	1.975	1.622	1.985	1.474	1.994	1.359	2.003	1.291	2.012	1.255	2.019	1.245	2.026	1.257	2.03
0	0	0	0	1.783	2.004	1.631	2.014	1.521	2.022	1.477	2.03	1.464	2.037	1.484	2.042
0	0	0	0	0	0	2.014	2.024	1.881	2.033	1.795	2.042	1.78	2.049	1.807	2.054
0	0	0	0	0	0	0	0	2.439	2.044	2.28	2.053	2.245	2.06	2.285	2.066
