2.814	2.46	2.237	2.423	1.859	2.381	1.589	2.335	1.394	2.287	1.252	2.236	1.153	2.186	1.106	2.153	
2.735	2.447	2.223	2.408	1.832	2.365	1.564	2.317	1.379	2.267	1.232	2.214	1.132	2.162	1.083	2.127	
2.848	2.432	2.343	2.391	1.904	2.347	1.613	2.297	1.421	2.244	1.263	2.189	1.156	2.134	1.102	2.097	
3.324	2.396	2.728	2.353	2.235	2.305	1.851	2.25	1.592	2.192	1.406	2.131	1.271	2.07	1.204	2.027	
0	0	0	0	2.81	2.257	2.297	2.197	1.89	2.133	1.651	2.065	1.469	1.994	1.379	1.945	
0	0	0	0	0	0	2.976	2.135	2.446	2.063	2.039	1.985	1.787	1.904	1.653	1.844	
0	0	0	0	0	0	0	0	3.444	1.982	2.725	1.892	2.308	1.794	2.095	1.721	
2.663	2.236	2.109	2.206	1.748	2.175	1.49	2.143	1.305	2.109	1.17	2.077	1.075	2.05	1.028	2.034	
2.595	2.226	2.103	2.195	1.728	2.162	1.472	2.128	1.297	2.094	1.158	2.061	1.064	2.032	1.018	2.016	
2.718	2.213	2.23	2.181	1.805	2.147	1.526	2.112	1.344	2.076	1.194	2.042	1.096	2.013	1.047	1.997	
3.204	2.182	2.619	2.148	2.139	2.112	1.766	2.075	1.518	2.037	1.343	2.001	1.219	1.969	1.163	1.952	
0	0	0	0	2.703	2.075	2.202	2.035	1.812	1.994	1.588	1.955	1.423	1.921	1.352	1.904	
0	0	0	0	0	0	2.854	1.992	2.345	1.947	1.964	1.905	1.742	1.869	1.643	1.851	
0	0	0	0	0	0	0	0	3.277	1.897	2.612	1.852	2.252	1.813	2.104	1.795	
2.573	2.133	2.033	2.11	1.682	2.088	1.434	2.065	1.257	2.045	1.131	2.027	1.046	2.015	1.01	2.011	
2.514	2.124	2.035	2.101	1.669	2.078	1.422	2.055	1.256	2.033	1.127	2.016	1.044	2.003	1.01	2	
2.651	2.114	2.17	2.09	1.753	2.066	1.483	2.043	1.31	2.021	1.17	2.003	1.083	1.991	1.048	1.987	
3.158	2.09	2.575	2.064	2.099	2.04	1.733	2.016	1.494	1.993	1.33	1.975	1.222	1.964	1.183	1.961	
0	0	0	0	2.671	2.012	2.175	1.988	1.795	1.965	1.586	1.947	1.439	1.936	1.392	1.935	
0	0	0	0	0	0	2.824	1.96	2.329	1.937	1.969	1.919	1.774	1.909	1.708	1.911	
0	0	0	0	0	0	0	0	3.245	1.908	2.616	1.892	2.298	1.884	2.201	1.889	
2.459	2.008	1.935	1.998	1.599	1.991	1.366	1.986	1.204	1.984	1.092	1.987	1.023	1.994	1.003	2.003	
2.418	2.003	1.953	1.993	1.6	1.986	1.367	1.982	1.215	1.98	1.101	1.984	1.036	1.992	1.018	2.001	
2.583	1.998	2.11	1.988	1.7	1.981	1.441	1.979	1.282	1.976	1.157	1.98	1.089	1.989	1.071	1.999	
3.143	1.986	2.55	1.977	2.075	1.97	1.716	1.967	1.489	1.968	1.341	1.974	1.253	1.985	1.235	1.997	
0	0	0	0	2.675	1.962	2.178	1.96	1.81	1.963	1.618	1.971	1.496	1.985	1.475	2	
0	0	0	0	0	0	2.841	1.956	2.36	1.961	2.022	1.972	1.859	1.989	1.827	2.007	
0	0	0	0	0	0	0	0	3.277	1.964	2.685	1.979	2.412	2	2.362	2.023	
2.34	1.856	1.832	1.871	1.514	1.891	1.3	1.914	1.159	1.941	1.068	1.971	1.021	2	1.018	2.021	
2.333	1.86	1.881	1.876	1.539	1.897	1.324	1.921	1.192	1.949	1.098	1.98	1.054	2.011	1.055	2.033	
2.555	1.865	2.079	1.882	1.67	1.904	1.423	1.93	1.282	1.959	1.175	1.991	1.128	2.023	1.129	2.046	
3.219	1.878	2.591	1.898	2.105	1.921	1.744	1.95	1.528	1.982	1.397	2.016	1.33	2.051	1.332	2.076	
0	0	0	0	2.766	1.944	2.252	1.975	1.886	2.009	1.71	2.047	1.611	2.084	1.613	2.112	
0	0	0	0	0	0	2.956	2.005	2.474	2.042	2.15	2.083	2.013	2.123	2.008	2.154	
0	0	0	0	0	0	0	0	3.423	2.08	2.849	2.125	2.61	2.169	2.594	2.204	
																
																
																
																
																
